,ID,station,Year,Month,Day,Time,AMB_TEMP,CO,NO,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
8672,lt2017122808,龍潭,2017,12,28,8,18,0.41,7,28,23,42,16,0,71,2,東,東,微風,微風
8673,lt2017122809,龍潭,2017,12,28,9,20,0.36,5,20,30,39,12,0,64,1,東,東,微風,微風
8674,lt2017122810,龍潭,2017,12,28,10,21,0.31,3,14,36,32,12,0,58,1,東北,東北,微風,微風
8675,lt2017122811,龍潭,2017,12,28,11,23,0.26,2,10,45,35,15,0,49,2,東北,西南,微風,微風
8676,lt2017122812,龍潭,2017,12,28,12,24,0.3,1,9,54,37,11,0,49,1,西南,西南,微風,微風
8677,lt2017122813,龍潭,2017,12,28,13,23,0.36,1,18,49,0,0,8,52,3,西南,西南,微風,微風
8678,lt2017122814,龍潭,2017,12,28,14,23,0.4,1,18,57,28,17,0,54,2,西南,西南,微風,微風
8679,lt2017122815,龍潭,2017,12,28,15,22,0.42,1,20,47,27,24,0,57,2,西南,西南,微風,微風
8680,lt2017122816,龍潭,2017,12,28,16,22,0.49,1,29,30,33,32,0,61,3,西北,東北,微風,微風
8681,lt2017122817,龍潭,2017,12,28,17,21,0.63,8,45,9,44,26,0,65,3,東,東北,微風,微風
8682,lt2017122818,龍潭,2017,12,28,18,20,0.76,15,45,5,44,23,0,69,3,東,東南,微風,微風
8683,lt2017122819,龍潭,2017,12,28,19,20,0.64,9,43,6,44,24,0,72,3,東南,東南,微風,微風
8684,lt2017122820,龍潭,2017,12,28,20,19,0.52,4,29,12,51,28,0,77,2,東,東北,微風,微風
8685,lt2017122821,龍潭,2017,12,28,21,19,0.55,4,31,9,47,27,0,80,2,東,北,微風,微風
8686,lt2017122822,龍潭,2017,12,28,22,18,0.44,3,27,10,43,29,0,81,2,東,東南,微風,微風
8687,lt2017122823,龍潭,2017,12,28,23,18,0.34,1,18,15,37,20,0,84,1,東南,東南,微風,微風
8688,lt2017122900,龍潭,2017,12,29,0,18,0.36,1,17,13,44,23,0,86,1,東南,南,微風,微風
8689,lt2017122901,龍潭,2017,12,29,1,17,0.41,1,15,15,43,22,0,86,1,西北,西北,微風,微風
8690,lt2017122902,龍潭,2017,12,29,2,17,0.37,1,17,18,55,31,0,88,2,西南,南,微風,微風
8691,lt2017122903,龍潭,2017,12,29,3,17,0.36,1,17,14,53,29,0,89,2,西南,西南,微風,微風
8692,lt2017122904,龍潭,2017,12,29,4,17,0.4,1,19,13,64,33,0,90,2,南,東南,微風,微風
8693,lt2017122905,龍潭,2017,12,29,5,17,0.39,2,22,14,59,32,0,89,2,東北,東北,微風,微風
8694,lt2017122906,龍潭,2017,12,29,6,17,0.3,1,17,26,62,23,0,90,2,東北,東北,微風,微風
8695,lt2017122907,龍潭,2017,12,29,7,17,0.41,2,19,25,43,11,0,90,2,東北,東北,微風,微風
8696,lt2017122908,龍潭,2017,12,29,8,17,0.42,3,21,25,40,10,0,89,2,東北,東北,緩風,微風
8697,lt2017122909,龍潭,2017,12,29,9,18,0.39,3,19,28,26,13,0,88,2,東北,東北,微風,微風
8698,lt2017122910,龍潭,2017,12,29,10,18,0.37,3,17,32,34,15,0,85,2,東北,東北,微風,微風
8699,lt2017122911,龍潭,2017,12,29,11,19,0.32,4,17,35,29,14,0,81,2,北,北,微風,微風
8700,lt2017122912,龍潭,2017,12,29,12,20,0.35,3,16,38,34,10,0,76,2,北,北,微風,微風
8701,lt2017122913,龍潭,2017,12,29,13,20,0.36,3,17,38,34,12,0,79,3,北,北,緩風,微風
8702,lt2017122914,龍潭,2017,12,29,14,20,0.39,3,22,34,33,7,0,76,3,東北,東,緩風,緩風
8703,lt2017122915,龍潭,2017,12,29,15,20,0.32,3,16,38,36,13,0,74,3,東北,東北,緩風,緩風
8704,lt2017122916,龍潭,2017,12,29,16,19,0.32,2,16,36,38,13,0,77,2,東北,東北,緩風,緩風
8705,lt2017122917,龍潭,2017,12,29,17,18,0.37,2,19,29,31,18,0,83,2,東,東北,緩風,緩風
8706,lt2017122918,龍潭,2017,12,29,18,18,0.35,1,17,29,24,13,0,86,3,東,東,緩風,緩風
8707,lt2017122919,龍潭,2017,12,29,19,18,0.33,1,16,31,17,15,0,88,2,東,東,緩風,緩風
8708,lt2017122920,龍潭,2017,12,29,20,18,0.29,1,13,33,18,8,0,88,1,東,東,緩風,緩風
8709,lt2017122921,龍潭,2017,12,29,21,18,0.33,1,15,31,16,8,0,88,2,東北,東北,緩風,緩風
8710,lt2017122922,龍潭,2017,12,29,22,18,0.3,0,12,35,16,8,0,88,2,東,東,緩風,緩風
8711,lt2017122923,龍潭,2017,12,29,23,17,0.29,0,9,38,19,10,0,89,1,東,東,緩風,緩風
8712,lt2017123000,龍潭,2017,12,30,0,17,0.27,0,7,41,24,14,0,89,2,東,東,緩風,緩風
8713,lt2017123001,龍潭,2017,12,30,1,17,0.24,0,5,45,26,9,0,89,1,東,東,緩風,緩風
8714,lt2017123002,龍潭,2017,12,30,2,17,0.23,0,5,45,27,8,0,89,1,東,東北,緩風,緩風
8715,lt2017123003,龍潭,2017,12,30,3,17,0.24,0,6,45,33,8,0,90,1,東,東,緩風,緩風
8716,lt2017123004,龍潭,2017,12,30,4,16,0.24,0,5,45,32,8,0,91,1,東,東,緩風,緩風
8717,lt2017123005,龍潭,2017,12,30,5,16,0.25,1,6,43,38,8,0,91,1,東,東,緩風,緩風
8718,lt2017123006,龍潭,2017,12,30,6,16,0.28,1,8,40,26,5,0,90,1,東,東,緩風,緩風
8719,lt2017123007,龍潭,2017,12,30,7,17,0.35,1,13,38,25,7,0,89,1,東,東,緩風,緩風
8720,lt2017123008,龍潭,2017,12,30,8,17,0.38,1,15,38,19,10,0,89,1,東,東,緩風,緩風
8721,lt2017123009,龍潭,2017,12,30,9,17,0.4,2,16,40,22,12,0,87,1,東,東,緩風,緩風
8722,lt2017123010,龍潭,2017,12,30,10,17,0.38,3,16,42,30,14,0,85,1,東,東,緩風,緩風
8723,lt2017123011,龍潭,2017,12,30,11,19,0.37,3,14,43,31,15,0,80,1,東,東,緩風,緩風
8724,lt2017123012,龍潭,2017,12,30,12,20,0.35,3,11,45,32,15,0,74,1,東北,東,緩風,緩風
8725,lt2017123013,龍潭,2017,12,30,13,21,0.33,2,10,45,24,10,0,72,1,東北,東北,緩風,緩風
8726,lt2017123014,龍潭,2017,12,30,14,20,0.28,2,9,46,18,8,0,71,1,東北,東北,緩風,緩風
8727,lt2017123015,龍潭,2017,12,30,15,19,0.3,1,11,43,19,10,0,75,1,東北,東北,緩風,緩風
8728,lt2017123016,龍潭,2017,12,30,16,18,0.31,1,13,40,25,12,0,80,2,東北,東北,緩風,緩風
8729,lt2017123017,龍潭,2017,12,30,17,17,0.32,1,14,41,34,15,0,81,2,東,東,緩風,緩風
8730,lt2017123018,龍潭,2017,12,30,18,17,0.29,1,12,41,38,14,0,82,2,東北,東北,緩風,緩風
8731,lt2017123019,龍潭,2017,12,30,19,17,0.29,1,12,41,43,18,0,83,2,東,東北,緩風,緩風
